Id,SalePrice
1651,121793.59788267288
1652,95910.8735930736
1653,95033.14207005118
1654,153085.8077007437
1655,150267.8133435192
1656,150157.0077900988
1657,152217.12083205683
1658,150562.02900222002
1659,137293.80234553324
1660,145631.03400957628
1661,462289.2272727273
1662,408837.10909090907
1663,387319.19636363635
1664,472906.75636363635
1665,349496.12363636366
1666,293867.85393939394
1667,354538.0721212121
1668,350701.02
1669,301986.2127272727
1670,363294.1436363636
1671,252299.89560487997
1672,458774.3690909091
1673,297558.91393939394
1674,252401.26325778794
1675,189007.81947408532
1676,190624.48834632034
1677,212100.94864665455
1678,441222.19636363635
1679,375503.6
1680,336267.8981818182
1681,285642.9878787879
1682,301298.8648484848
1683,182515.87198053577
1684,174781.72380813787
1685,174126.29930668673
1686,166980.49528862248
1687,165557.1023853924
1688,192758.96806887927
1689,191197.44051226132
1690,181090.53000284653
1691,167223.26979848434
1692,271369.406060606
1693,164280.47026418027
1694,177752.55662240647
1695,175822.86847762336
1696,268906.62303030305
1697,176780.52647279247
1698,341599.7963636364
1699,348158.6945454545
1700,241850.52818667964
1701,266800.8147953561
1702,256534.5290151515
1703,263892.07130536134
1704,260846.704798192
1705,258564.9102830624
1706,454689.36
1707,223426.1750211986
1708,219294.15348183765
1709,293595.90949494945
1710,234779.2398609492
1711,250579.09291551882
1712,267512.5309090909
1713,257580.96380690022
1714,217940.8911769735
1715,202356.85777992167
1716,190366.57656172887
1717,180649.182193828
1718,146646.00636363638
1719,205852.032040498
1720,243714.7657943067
1721,179807.98929516666
1722,133739.75467532466
1723,155973.13608028335
1724,216877.48
1725,231720.11653679653
1726,188177.66875901876
1727,175360.1770781253
1728,184664.75688002497
1729,165323.35691666437
1730,162169.57131087093
1731,128405.1122596948
1732,121139.85690900791
1733,111921.59209317186
1734,130427.13917900299
1735,130677.82761447402
1736,114847.30516392141
1737,347021.9490909091
1738,219679.7167780119
1739,293607.7309090909
1740,189820.3187878788
1741,181765.25787921023
1742,172496.92989424436
1743,177803.33972363628
1744,293549.68399999995
1745,256242.88212121217
1746,267316.4968181818
1747,215232.42727272728
1748,213934.6721212121
1749,159705.61571428567
1750,151079.83435259757
1751,230596.68303030301
1752,117848.01521537972
1753,145747.15347815063
1754,209752.55610389612
1755,166081.08053931216
1756,114444.180796668
1757,119546.28326332937
1758,142036.23024793385
1759,155701.48443275213
1760,162030.5673674005
1761,160436.82015556633
1762,159947.40691987463
1763,170763.70349911525
1764,125075.91608413338
1765,161435.1456298979
1766,164412.94078111867
1767,203955.8748051948
1768,135912.17748467313
1769,157795.65203332022
1770,139362.9992194674
1771,136480.8707784808
1772,134156.5891735537
1773,140600.5
1774,135882.16434602017
1775,133267.10513635815
1776,123815.99546525159
1777,110092.40879925585
1778,127394.7409631475
1779,118614.2234032634
1780,170367.6569303424
1781,129120.00529440257
1782,98436.80508671126
1783,134312.51201101928
1784,89745.3672727273
1785,114957.42545199896
1786,163550.2568253968
1787,174925.455639512
1788,56770.50727272727
1789,107859.05460606061
1790,83115.52363636364
1791,181714.5690909091
1792,150945.02059522842
1793,147923.53521239618
1794,138684.22451356723
1795,142263.55733291936
1796,125351.88794094796
1797,126280.74152194001
1798,131773.5637923969
1799,108631.5742643244
1800,118793.16751451165
1801,134726.1793870851
1802,163950.95948591383
1803,153067.02618506495
1804,139661.98114259477
1805,133729.16298395913
1806,116082.87007215005
1807,148044.08347195288
1808,123860.22406926409
1809,124706.30306818182
1810,143945.5422077922
1811,109553.81494949495
1812,118489.23184090908
1813,118359.11363486122
1814,91822.93069409023
1815,63393.41090909091
1816,92560.06177451092
1817,125424.30597402596
1818,131464.61515151514
1819,114919.81523809525
1820,73772.3722943723
1821,118937.33636363636
1822,159340.65196250717
1823,63980.932727272724
1824,135379.65341991343
1825,134253.56892884895
1826,99474.79368409367
1827,110715.35359885507
1828,137661.75704184704
1829,118240.03360719496
1830,141551.04875222815
1831,167919.02545454545
1832,121551.3309090909
1833,133452.77415941545
1834,125799.86181818182
1835,166919.46545454545
1836,131560.49141085683
1837,87643.98415584415
1838,134514.71557244688
1839,80185.37878787878
1840,164572.5942935852
1841,148559.9749156667
1842,98041.21875778408
1843,142896.25025495703
1844,134559.26431824738
1845,146667.82871572874
1846,153453.64295227852
1847,159990.27594155842
1848,63332.112727272724
1849,119093.9303030303
1850,128262.89840491893
1851,135297.2981370354
1852,129299.6945983774
1853,135097.74487734487
1854,169696.07500255987
1855,156423.37109752063
1856,223029.24867381874
1857,163439.50363636363
1858,141850.1915950413
1859,121320.33555555555
1860,156926.76580332546
1861,121640.05505050505
1862,285521.1
1863,280082.1163636364
1864,280159.3890909091
1865,332862.27636363637
1866,341542.43636363634
1867,249861.5644805195
1868,296669.8236363636
1869,195077.97381731216
1870,235332.32812409813
1871,269869.6838823298
1872,170905.821805311
1873,231797.24750831167
1874,138952.3812150921
1875,199144.07027155376
1876,192627.61256445225
1877,194729.50141501668
1878,217507.9892489694
1879,134907.99853076218
1880,132903.06666685955
1881,225140.39859755052
1882,260503.31410101012
1883,199016.26018734512
1884,228396.01711204727
1885,237203.24442678536
1886,277058.0967823692
1887,189878.5899797815
1888,251138.0065932858
1889,164169.01722751325
1890,131104.08360757824
1891,143668.43730557323
1892,113132.09691438363
1893,123185.79221301425
1894,131411.155549263
1895,140495.20266248903
1896,123690.63317782538
1897,121242.59819292749
1898,99362.4494818313
1899,139669.10709956707
1900,142287.0220779221
1901,166150.08870901528
1902,139206.89080627708
1903,223383.59939393937
1904,136826.33862924008
1905,184003.9092467321
1906,167121.38671717173
1907,208009.64972332018
1908,122649.67322943725
1909,134350.79426406926
1910,130890.86803030301
1911,199340.0271323774
1912,294845.28545454546
1913,144342.18422077922
1914,63720.63085581086
1915,326290.76181818184
1916,71117.72545454545
1917,256633.4062115662
1918,133620.01377551738
1919,155579.8942002887
1920,169799.5122956841
1921,390291.2272727273
1922,338027.04
1923,197073.55268791813
1924,236072.57006993008
1925,226134.44599865787
1926,376106.05818181817
1927,139515.9676998649
1928,158883.11386807042
1929,121752.01296882868
1930,134553.90337076646
1931,139266.67157287156
1932,138343.88406926408
1933,165509.47528403573
1934,179178.95849390945
1935,177792.04362296706
1936,180445.0822937475
1937,185059.7015560481
1938,175833.8627307359
1939,276891.74818181817
1940,202238.87807152446
1941,180094.30071243749
1942,199161.2246392981
1943,197795.0085743322
1944,331864.89636363636
1945,358630.57272727275
1946,175288.37462022825
1947,314471.45636363636
1948,177253.63566312476
1949,253376.55997769907
1950,177862.02971364226
1951,263203.4266233766
1952,256978.04445887447
1953,169841.41139934663
1954,207218.42683982683
1955,134028.48607687163
1956,292767.28363636363
1957,174215.84688565266
1958,287986.4914393939
1959,147790.01875034533
1960,116074.444566979
1961,124337.02726536735
1962,95910.8735930736
1963,96913.47583628495
1964,116319.15704462766
1965,149891.65806138306
1966,147604.60858161448
1967,279799.05272727273
1968,391974.98363636364
1969,374469.35818181816
1970,430086.0090909091
1971,424135.73454545456
1972,358637.6818181818
1973,268370.6757142857
1974,310689.6782369146
1975,463137.36
1976,250265.6631680441
1977,355259.3527272727
1978,381740.8563636364
1979,354991.85454545455
1980,196409.13172262092
1981,340284.7363636364
1982,232812.6005084229
1983,232812.6005084229
1984,161611.12835497834
1985,193507.54015881196
1986,202888.66575690496
1987,187297.673865601
1988,179333.00816157795
1989,189204.575732334
1990,218758.91512275604
1991,213898.84950791585
1992,212467.98416708052
1993,173471.97598230056
1994,247529.67272727273
1995,183755.98041553947
1996,252287.98878787874
1997,357569.78
1998,342014.1709641873
1999,254485.84863636363
2000,301565.18363636365
2001,253841.73802636753
2002,233179.58954507005
2003,261168.6353774915
2004,250642.19062836154
2005,239790.54138205227
2006,228060.71322357643
2007,257056.97513903803
2008,199494.39064632033
2009,195921.35805015673
2010,192445.76244478274
2011,149228.5438961039
2012,185714.89996349378
2013,179438.2924923932
2014,190283.02775823863
2015,195299.63958511926
2016,195408.76844479432
2017,201510.4973086434
2018,125182.13335239353
2019,128352.98298830804
2020,115915.10050757419
2021,109504.38361422287
2022,176617.9373628452
2023,161671.5979844165
2024,218165.69272727272
2025,399947.2309090909
2026,179733.27616680245
2027,153076.6906031746
2028,154676.4103030303
2029,172555.9789272498
2030,277481.3490909091
2031,257990.06418331666
2032,284120.0587878788
2033,270284.2272727273
2034,160519.31584415585
2035,206698.75717589425
2036,183793.11147664784
2037,183705.73874937513
2038,316049.96
2039,204561.0922124996
2040,424159.85454545455
2041,284008.64038016525
2042,211699.838649857
2043,163827.36370647405
2044,177188.92285007043
2045,239684.94606060607
2046,140594.4037124744
2047,146003.63809153912
2048,137119.3460533584
2049,140181.38621290325
2050,167151.97066115704
2051,106587.31800219981
2052,142131.71707312393
2053,145632.26084416773
2054,72024.23818181817
2055,147423.31477744476
2056,130148.87134143634
2057,127237.72278017752
2058,215239.8393939394
2059,143861.4690350312
2060,153034.34966335428
2061,165817.14377369048
2062,134868.467620705
2063,115674.21960273024
2064,136414.5795010253
2065,128528.52626262627
2066,181998.1230888435
2067,136290.83341991343
2068,140991.5457449495
2069,89379.57442424241
2070,108017.3458909233
2071,86289.6544077135
2072,147141.6357482756
2073,133182.79099072816
2074,174847.57814222056
2075,147817.3707507667
2076,117747.86993336728
2077,140727.81438774665
2078,131791.93198029915
2079,130690.20235760973
2080,122213.33077889172
2081,120894.24314942457
2082,137638.0343282845
2083,141216.23450012956
2084,115446.91924627502
2085,136623.83301932472
2086,132978.79196192697
2087,129744.38341966808
2088,115525.15876611802
2089,93001.77103791926
2090,129242.81056277055
2091,125195.71573484849
2092,132218.69843339233
2093,137337.0032756133
2094,141185.9805194805
2095,159458.86773356303
2096,91062.17664880573
2097,93976.24383838385
2098,148584.13033362493
2099,59261.61636363636
2100,123925.4309687787
2101,125788.58276875902
2102,137894.3587878788
2103,98617.21926275745
2104,128081.04882894884
2105,120721.57068181818
2106,89573.60909090909
2107,250456.54155844156
2108,125812.76785158121
2109,123228.62783549786
2110,119265.70078818391
2111,157827.33721925135
2112,140524.56527444778
2113,117007.38050498518
2114,109901.0152136752
2115,143306.98507175237
2116,114224.86564935064
2117,150021.3317748918
2118,120423.07284630668
2119,103790.5190909091
2120,106476.15090909091
2121,102439.33961467973
2122,82122.67413886766
2123,97901.35097125097
2124,195312.72363636363
2125,125854.22313656041
2126,170665.98303587825
2127,144092.47861471862
2128,126140.4109090909
2129,102115.82720347092
2130,139737.04799668497
2131,162675.51449410495
2132,122410.16679379068
2133,114182.60323284203
2134,115476.58417842703
2135,98592.62646464646
2136,87544.25090909092
2137,126122.97019897637
2138,136257.85825552818
2139,153619.696579585
2140,135913.2191683836
2141,134086.4461364292
2142,139830.13848400488
2143,145281.32626934335
2144,122157.05818181818
2145,131738.8156556011
2146,145019.48787878788
2147,158820.5632353074
2148,124808.2153144133
2149,134343.86283094692
2150,252182.18251082252
2151,128715.48150859242
2152,171436.8140909091
2153,152096.83636363634
2154,112977.64283488166
2155,128750.7175049193
2156,231028.23272727273
2157,225748.6662114653
2158,237520.8696969697
2159,219013.93852813853
2160,164730.95223665223
2161,262139.31298001017
2162,428337.21636363637
2163,353997.2963636364
2164,247902.2868242667
2165,173953.70631785764
2166,144246.2795595817
2167,190069.46898991018
2168,210782.8484946034
2169,190900.38515813253
2170,220366.44735231448
2171,146853.0685549639
2172,147069.199127368
2173,156303.42114665968
2174,255365.6284920635
2175,296005.46177489177
2176,289694.34848484845
2177,264254.2804014168
2178,225210.65863342962
2179,143241.0446727515
2180,204742.06198347107
2181,199205.85807329084
2182,236272.78595959596
2183,198847.74801049914
2184,138245.71747099014
2185,125191.95726452838
2186,139924.6897262838
2187,147710.85135927104
2188,155089.4518120589
2189,190637.84
2190,90485.16227994228
2191,91654.61111111111
2192,95191.64947052948
2193,102998.81818181818
2194,100917.26721944723
2195,109560.9664348379
2196,105831.77835497838
2197,109707.22077611278
2198,153603.45015580623
2199,157036.73078377484
2200,127621.74961999877
2201,140160.59437229435
2202,195812.17747432107
2203,175596.73102098439
2204,179974.21011499612
2205,128218.3207316329
2206,132775.72403929997
2207,230382.39454545453
2208,228815.6109090909
2209,188643.8787878788
2210,123259.94070418472
2211,110662.32106912279
2212,112339.63741304624
2213,98330.1309992028
2214,142066.69988880403
2215,97762.99563872491
2216,135344.77171301082
2217,68591.66181818182
2218,94995.58878787878
2219,74897.61090909092
2220,62569.42727272727
2221,320710.99272727274
2222,242919.388902663
2223,281191.02424242423
2224,219215.2798926529
2225,141667.09640928768
2226,177099.74729701073
2227,199097.92930701157
2228,268716.7157438017
2229,231439.68833666333
2230,159815.87128773448
2231,207524.90133871182
2232,186333.2360916279
2233,177103.45561438563
2234,252088.7282762081
2235,190505.4484873178
2236,274717.14282828284
2237,341174.02187327825
2238,193753.11117164546
2239,131653.50442099565
2240,159482.55474747476
2241,148469.63090909092
2242,135071.1345940497
2243,134091.30952380953
2244,92111.41393939394
2245,89106.2451082251
2246,139711.3494903629
2247,101807.36952380952
2248,123342.88007968426
2249,125952.46014086921
2250,137522.8595633757
2251,133418.65151844535
2252,173133.59426866495
2253,160808.68280068703
2254,180830.704058607
2255,182409.06534951125
2256,178875.18340717495
2257,192136.93684028092
2258,178445.42189281317
2259,178222.75451545767
2260,159290.53386136942
2261,187806.3898878899
2262,198692.31555986946
2263,329361.1436363636
2264,466998.4127272727
2265,171766.91038677684
2266,290976.6268686869
2267,347100.32484848483
2268,388011.10909090907
2269,169824.67768341428
2270,175971.95481228497
2271,241592.96673160171
2272,198527.999633489
2273,167892.22101298702
2274,170992.00079169095
2275,182234.37268398268
2276,165082.58009908514
2277,171095.1040136075
2278,152232.04156921816
2279,128069.35598237175
2280,121319.26747474747
2281,178337.72539191943
2282,177624.15596220002
2283,89411.55685425685
2284,113811.27570299542
2285,139089.291121297
2286,125191.06402013196
2287,337513.52
2288,294334.9364187328
2289,369840.4715151515
2290,430879.64545454545
2291,323173.9278787879
2292,421230.33454545453
2293,473113.9672727273
2294,423943.63272727275
2295,457082.4781818182
2296,307298.0095897436
2297,301278.6981818182
2298,346264.3745454546
2299,390158.38727272727
2300,320712.4581818182
2301,273494.25287878787
2302,226310.69116385528
2303,258819.05151515154
2304,253637.5493087216
2305,187482.63336796535
2306,187482.63336796535
2307,189629.002856852
2308,223860.34181818183
2309,281154.7036363636
2310,237099.44856397848
2311,182798.00596518748
2312,188155.51709023863
2313,176751.5587024692
2314,171580.2765656566
2315,172809.03081308882
2316,181055.69919913416
2317,173606.4866578917
2318,173505.37323620924
2319,179539.86734199134
2320,188551.31669141873
2321,234324.40787492512
2322,165523.66286074734
2323,180718.10329561183
2324,164500.77571872572
2325,230114.08870977655
2326,165029.0514763015
2327,214522.17875911968
2328,218478.91997124086
2329,182821.24561043284
2330,177505.20574755187
2331,358793.5218181818
2332,438552.9290909091
2333,319710.00727272726
2334,271733.6296969697
2335,268837.84157024795
2336,321532.71090909094
2337,200227.57542126242
2338,243691.94939143184
2339,239013.70886557887
2340,374585.57272727275
2341,230953.9362028073
2342,232647.18801864804
2343,217205.14103953517
2344,245140.21243867246
2345,250068.25955627713
2346,226485.7352679664
2347,196318.8932319897
2348,222731.46858874458
2349,173106.53204891775
2350,278430.8812121212
2351,273120.5274170274
2352,258849.8646030588
2353,222637.64363636365
2354,134599.57420454547
2355,157294.265874804
2356,152816.34671289183
2357,210017.60687693322
2358,199035.9125366701
2359,126688.76102067275
2360,124064.76808385995
2361,132825.3773676387
2362,293514.14060606057
2363,139672.94846348622
2364,153875.59800656472
2365,214823.3066262225
2366,187700.1553574426
2367,232380.37226107228
2368,197436.92939535162
2369,229598.28256410258
2370,171919.75453586588
2371,174915.70970912452
2372,192310.90616434743
2373,264646.256017316
2374,310439.2581818182
2375,242147.8403030303
2376,259517.08
2377,329284.22363636363
2378,147854.80350953253
2379,173562.08779220778
2380,142867.80270261617
2381,157408.6386806257
2382,192168.79443540817
2383,221838.091962482
2384,239517.67164436574
2385,150656.3518692411
2386,142244.22386442276
2387,135478.36065037394
2388,104447.93393939394
2389,124155.88852153491
2390,142467.88746753245
2391,131805.3297033577
2392,117446.36892431408
2393,157436.66198912202
2394,144309.30587205192
2395,186771.5594306972
2396,153207.6870643605
2397,202293.275021645
2398,125943.9100556378
2399,68623.18545454546
2400,56640.94545454546
2401,119852.38741981426
2402,133050.94622255294
2403,137324.42641426754
2404,141582.04657035964
2405,154771.33942120973
2406,135159.60286599025
2407,127195.77404104311
2408,139481.11460102626
2409,138141.02991173073
2410,163089.35911071106
2411,121905.25610392696
2412,145214.83784845204
2413,133618.33885871706
2414,138747.27361191093
2415,134987.16695429568
2416,128749.82739245618
2417,128841.94790090196
2418,127423.66257847323
2419,130529.39799874961
2420,117514.13389614409
2421,140709.13908313907
2422,128581.16022038567
2423,123221.44481060607
2424,153753.54836163836
2425,187762.95454545456
2426,120063.5622537059
2427,134547.91672727274
2428,168908.48148981453
2429,113846.16560435077
2430,126696.95945548174
2431,119535.57555974196
2432,136409.02363837522
2433,136880.09985994396
2434,136533.43956090685
2435,151973.93458218547
2436,107312.53207146387
2437,116288.6467605195
2438,114302.47754259029
2439,117604.25837204211
2440,122330.946000666
2441,103306.9103030303
2442,103077.35546558017
2443,115781.04193645333
2444,122835.89612209049
2445,99591.81545454545
2446,105274.54124819626
2447,216771.88525252527
2448,140191.17430942794
2449,104792.62013774105
2450,157002.02100064117
2451,120255.01647856718
2452,200905.10727272727
2453,95813.64293506493
2454,120931.40892736893
2455,110149.455938408
2456,128822.94784939516
2457,118777.07475786837
2458,104590.4511948437
2459,112814.55404389481
2460,142914.8280716385
2461,115979.16507503446
2462,137401.0188913511
2463,112619.23168241643
2464,158381.5561760462
2465,131334.11454545453
2466,121139.15145021648
2467,149605.6812121212
2468,100069.45232639609
2469,104473.53485400087
2470,185792.38595883333
2471,213312.06027769332
2472,179591.98923269965
2473,111212.26545865246
2474,116938.59328391054
2475,222772.81818181815
2476,117690.49646943157
2477,132384.03560924987
2478,164905.07420095653
2479,127012.8443806194
2480,146052.00707070707
2481,132985.53005484314
2482,129584.41248656168
2483,119397.5891838184
2484,126148.09411798348
2485,120512.33334191397
2486,154819.83627623637
2487,184917.92363636364
2488,146455.2053102453
2489,148247.4225682906
2490,152813.33172005814
2491,94124.91493034238
2492,184367.47684172034
2493,137716.75558441557
2494,161323.63727272727
2495,109948.27313131314
2496,235716.53454545455
2497,139067.83161466886
2498,113644.80537321155
2499,98048.19606060606
2500,131852.13437229436
2501,110095.95491364696
2502,143020.61971803184
2503,108713.83981601732
2504,211459.8872366522
2505,212926.27191605495
2506,266788.57540425257
2507,339908.0351515151
2508,259365.18055576773
2509,223116.8540787182
2510,237754.73872127873
2511,190619.704736856
2512,214205.78965351052
2513,219409.06202676112
2514,244154.8818181818
2515,152757.01372857686
2516,154950.2930964161
2517,134600.36677670223
2518,133405.98516414143
2519,228020.89354245277
2520,204250.1979286083
2521,194302.30940632423
2522,218889.07603264425
2523,134822.24069264065
2524,139527.3352851724
2525,144735.27705381368
2526,144764.42022324647
2527,132469.28193624556
2528,130298.39387685207
2529,131824.21924317913
2530,109420.83060606061
2531,225789.2201205639
2532,230541.73486223642
2533,201958.17115554973
2534,247723.55030303035
2535,300338.8888484848
2536,239405.34137741046
2537,216664.38428348667
2538,187490.82381519247
2539,186077.26096237483
2540,178985.81095862202
2541,181570.14056898415
2542,162262.92845530398
2543,120418.13682041837
2544,135768.60259129762
2545,132404.6767965368
2546,143104.06611570247
2547,136588.07828050738
2548,145780.7262506887
2549,155199.66743672438
2550,394204.6618181818
2551,145832.8073899232
2552,128079.21531699137
2553,89174.75939393938
2554,120292.3533054824
2555,103597.5705050505
2556,101822.17235991785
2557,111553.97458441558
2558,144140.70553359683
2559,138062.89943216037
2560,131371.40455477856
2561,131400.76929292927
2562,144575.5673313783
2563,158992.85013774104
2564,168151.95610431576
2565,123385.39555589508
2566,159637.3309090909
2567,128327.18649039613
2568,192697.22053228723
2569,191168.35304570958
2570,123056.36494660897
2571,190263.96363636362
2572,187730.97295815297
2573,258876.91818181818
2574,296586.16363636364
2575,122195.4531002331
2576,134164.01904629625
2577,152628.33034724335
2578,94135.52606060605
2579,64290.20207792208
2580,136372.72958662716
2581,132983.96226879183
2582,110062.65153446552
2583,248284.61894771896
2584,163844.990683927
2585,184130.79621164018
2586,192195.22344932845
2587,197640.35472973614
2588,148546.06646242642
2589,142784.4544168697
2590,226088.77429686475
2591,221047.26727272727
2592,234615.18260215793
2593,258677.50787878784
2594,178586.72606930774
2595,215614.5814520328
2596,316257.79096418736
2597,185840.85363250968
2598,279364.9385281385
2599,348084.3018181818
2600,146010.19454545455
2601,141625.48694971693
2602,82233.84242424242
2603,86102.98666666666
2604,80714.9696969697
2605,86005.39393939394
2606,143157.09708221076
2607,168289.459998295
2608,198809.69454545455
2609,159428.75715918062
2610,107814.22441947612
2611,148021.14002410468
2612,153130.83327820967
2613,124545.3142800632
2614,125821.38543540738
2615,145594.8646043128
2616,138299.88793781973
2617,162078.5357694962
2618,185224.34346320343
2619,231203.8311111111
2620,178818.88630437612
2621,184778.16801871723
2622,189576.74752042617
2623,252144.3343030303
2624,279317.59841007483
2625,330523.773939394
2626,162797.76677600175
2627,184106.2456998557
2628,409590.7872727273
2629,468887.6436363636
2630,337424.63636363635
2631,451324.07272727275
2632,407914.50727272726
2633,311703.9487878788
2634,381448.5745454545
2635,148470.22834063912
2636,188819.82096774192
2637,160236.3795572609
2638,255915.91177489172
2639,183409.18239177487
2640,151660.72131417596
2641,116205.08859941758
2642,189832.08658549914
2643,112422.92482671919
2644,130649.01917975179
2645,91555.34986225897
2646,92278.32258953169
2647,91587.32446543354
2648,131208.2723178782
2649,140292.2688503349
2650,140160.30295390883
2651,149742.1362172272
2652,416268.3648484848
2653,265751.9354367201
2654,256574.18187327823
2655,363767.73454545456
2656,322677.6945454545
2657,315143.4356565657
2658,287528.009600551
2659,307485.9296969697
2660,327575.3273278237
2661,345933.94545454544
2662,339193.93454545457
2663,279375.1157465719
2664,281264.55454545456
2665,320220.40545454546
2666,294743.65974025975
2667,171494.32818383482
2668,177687.82781856527
2669,176698.91667232732
2670,285034.53151515155
2671,179318.42745492893
2672,180321.7416667733
2673,194893.54478735744
2674,189387.19195907464
2675,169319.68989636624
2676,190861.43709000942
2677,186716.34237669283
2678,261460.51333333337
2679,272787.00224747474
2680,277318.6087121212
2681,430130.8563636364
2682,323708.5848484849
2683,554027.36
2684,305167.90545454546
2685,343760.85818181816
2686,262074.0544197321
2687,278122.39454545453
2688,229031.8518181818
2689,222569.29545056162
2690,444675.2545454545
2691,197006.5150369328
2692,139386.91082792205
2693,194042.82158629067
2694,137666.4635551948
2695,195354.19581244592
2696,188316.0275156284
2697,197273.07075123925
2698,190586.5491768818
2699,175195.60018691362
2700,170294.45796673503
2701,152392.52357337557
2702,131742.96379164315
2703,133590.84055461443
2704,145386.4796851633
2705,126410.74270902721
2706,120427.49713218954
2707,124909.8754485174
2708,136548.9955278055
2709,105252.88029223598
2710,120727.61942565699
2711,278237.5909090909
2712,361487.28363636363
2713,176964.3965328808
2714,147963.23905916302
2715,175286.7928955663
2716,152581.95463247862
2717,182381.46281357663
2718,243024.08344988347
2719,156508.31388470434
2720,153099.1279063361
2721,144320.02538165136
2722,148934.92122150076
2723,144415.6947577982
2724,120734.17012113059
2725,134804.07033597346
2726,144449.85458983586
2727,159868.93155188247
2728,163045.6184152243
2729,153558.334684279
2730,141119.66937257245
2731,112849.74195838826
2732,121490.15002707425
2733,159996.75909957508
2734,150064.3045454545
2735,128188.80697484333
2736,141352.69361828073
2737,121351.02255786219
2738,134200.98294040555
